date_day,date_name,sex_name,geography_name,value_type_name,measures,measures_name,all_persons_aged_16_and_over,total_economically_active_aged_16_and_over,total_in_employment_aged_16_and_over,total_unemployed_aged_16_and_over,total_economically_inactive_aged_16_and_over,all_persons_aged_16_to_64,total_economically_active_aged_16_to_64,total_in_employment_aged_16_to_64,total_unemployed_aged_16_to_64,total_economically_inactive_aged_16_to_64
2012-02-01,Dec 2011-Feb 2012,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-1.3,-2.2,1.4,1.3,,-1.3,-2.4,1.5,1.3
2012-02-01,Dec 2011-Feb 2012,Female,London,Level,20100,number of people,3341496,1954016,1762877,191139,1387480,2842274,1915383,1722087,193296,926891
2012-02-01,Dec 2011-Feb 2012,Female,London,Change on quarter,20100,number of people,8196,-7534,-4934,-2600,15730,4987,-6338,-11621,5283,11325
2012-02-01,Dec 2011-Feb 2012,Female,London,Change on year,20100,number of people,42112,25697,18415,7282,16415,32209,25526,14984,10542,6683
2012-02-01,Dec 2011-Feb 2012,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.5,52.8,9.8,41.5,,67.4,60.6,10.1,32.6
2012-02-01,Dec 2011-Feb 2012,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-0.3,-0.1,0.4,,-0.3,-0.5,0.3,0.3
2012-02-01,Dec 2011-Feb 2012,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.1,0.2,0,,0.1,-0.2,0.4,-0.1
2012-02-01,Dec 2011-Feb 2012,Total,London,Level,20100,number of people,6550734,4307657,3867942,439715,2243077,5653303,4218812,3777551,441261,1434491
2012-02-01,Dec 2011-Feb 2012,Total,London,Change on quarter,20100,number of people,16305,-11418,-3079,-8339,27723,9678,-6374,-8155,1781,16052
2012-02-01,Dec 2011-Feb 2012,Total,London,Change on year,20100,number of people,88220,17688,-20807,38495,70532,67279,18689,-25007,43696,48590
2012-02-01,Dec 2011-Feb 2012,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,65.8,59,10.2,34.2,,74.6,66.8,10.5,25.4
2012-02-01,Dec 2011-Feb 2012,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,-0.2,-0.2,0.3,,-0.2,-0.3,0.1,0.2
2012-02-01,Dec 2011-Feb 2012,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.6,-1.1,0.9,0.6,,-0.6,-1.3,1,0.6
2012-02-01,Dec 2011-Feb 2012,Male,United Kingdom,Level,20100,number of people,24733025,17195490,15685868,1509620,7537535,20086140,16654034,15160865,1493168,3432106
2012-02-01,Dec 2011-Feb 2012,Male,United Kingdom,Change on quarter,20100,number of people,41383,12398,62055,-49658,28985,-8034,36908,85804,-48894,-44942
2012-02-01,Dec 2011-Feb 2012,Male,United Kingdom,Change on year,20100,number of people,200762,33781,-30654,64435,166981,39251,27033,-33333,60365,12218
2012-02-01,Dec 2011-Feb 2012,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.5,63.4,8.8,30.5,,82.9,75.5,9,17.1
2012-02-01,Dec 2011-Feb 2012,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,0.1,-0.3,0.1,,0.2,0.5,-0.3,-0.2
2012-02-01,Dec 2011-Feb 2012,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-0.6,0.4,0.4,,0,-0.3,0.3,0
2012-02-01,Dec 2011-Feb 2012,Female,United Kingdom,Level,20100,number of people,26098275,14840687,13694957,1145731,11257588,20435299,14468688,13330904,1137784,5966611
2012-02-01,Dec 2011-Feb 2012,Female,United Kingdom,Change on quarter,20100,number of people,36398,-14359,-6567,-7792,50757,-7879,-32306,-28884,-3423,24427
2012-02-01,Dec 2011-Feb 2012,Female,United Kingdom,Change on year,20100,number of people,171017,68738,-30502,99240,102279,29821,67664,-28763,96427,-37843
2012-02-01,Dec 2011-Feb 2012,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,56.9,52.5,7.7,43.1,,70.8,65.2,7.9,29.2
2012-02-01,Dec 2011-Feb 2012,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.1,0,0.1,,-0.1,-0.1,0,0.1
2012-02-01,Dec 2011-Feb 2012,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.5,0.6,0.1,,0.2,-0.2,0.6,-0.2
2012-02-01,Dec 2011-Feb 2012,Total,United Kingdom,Level,20100,number of people,50831300,32036176,29380826,,,,,,,
2012-02-01,Dec 2011-Feb 2012,Total,United Kingdom,Change on quarter,20100,number of people,77781,-1960,55487,,,,,,,
2012-02-01,Dec 2011-Feb 2012,Total,United Kingdom,Change on year,20100,number of people,371779,102520,,,,,,,,
2012-02-01,Dec 2011-Feb 2012,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63,57.8,,,,,,,
2012-02-01,Dec 2011-Feb 2012,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,,,,,,,,
2012-02-01,Dec 2011-Feb 2012,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,,,,,,,,
